,name,gross_profit_rate201501,gross_profit_rate201502,gross_profit_rate201503,gross_profit_rate201504,gross_profit_rate201601,gross_profit_rate201602,gross_profit_rate201603,gross_profit_rate201604,gross_profit_rate201701,gross_profit_rate201702,gross_profit_rate201703,gross_profit_rate201704,gross_profit_rate201801,gross_profit_rate201802,gross_profit_rate201803,gross_profit_rate201804,gross_profit_rate201901,gross_profit_rate201902,gross_profit_rate201903,gross_profit_rate201904,gross_profit_rate202001,gross_profit_rate202002,gross_profit_rate202003
2200,博瑞传播,45.5064,43.591,42.803,39.9835,36.7698,35.6458,34.271,34.4926,26.2812,25.9329,25.719,24.3399,23.7283,27.0394,30.0924,29.8446,48.6892,45.465,45.1005,42.2848,39.9079,37.5733,38.8198
2201,亚泰集团,21.5812,22.3282,22.0197,20.4724,21.6925,23.5919,24.6225,25.1868,26.4343,27.5767,29.4896,42.5199,27.0313,29.3121,29.5959,28.8425,25.862,33.2057,30.2984,27.8891,26.5495,16.2378,18.5464
2202,杉杉股份,23.18,21.4398,21.4835,21.6562,28.5823,28.8126,27.674,24.9545,26.9609,25.2004,23.7389,25.3852,26.2,24.4506,23.1042,22.0956,21.1069,21.3744,21.8148,21.2041,18.0005,18.2979,19.2178
2203,宏发股份,35.4868,39.2237,38.766,38.6959,40.811,42.4752,41.1427,39.5203,42.3508,42.12600000000001,41.1805,39.8508,39.6146,38.1985,38.942,36.8355,38.1703,38.3676,39.2458,37.1271,39.5236,38.2663,38.708
2204,国投电力,52.0668,51.4869,54.1663,52.2056,54.0258,50.6404,52.8304,48.4106,44.8489,40.337,43.4379,40.5826,40.3553,38.2358,42.7636,40.4062,39.9061,39.6226,43.2532,39.0771,43.3733,47.3407,50.0678
2205,伊利股份,37.0824,34.7755,34.8626,35.8948,41.738,38.9562,38.7654,37.9436,37.6399,38.1918,37.9235,37.285,38.8,38.6705,37.6672,37.8219,39.9481,38.5755,37.6877,37.3489,37.4623,38.1651,36.9401
2206,新疆众和,5.7435,5.9546,6.22,5.8948,5.3824,5.8388,7.1237,8.6539,14.9989,13.2389,13.6795,12.0798,9.5538,15.7286,15.0513,14.3958,12.8502,13.8726,13.743,14.0905,14.3128,13.2981,14.1787
2207,*ST大晟,47.0132,47.0109,47.2026,76.5595,95.0632,73.332,79.4435,59.2392,93.1572,80.2136,84.6829,73.2306,91.4613,91.8142,91.5207,82.5039,93.3958,93.7047,93.7439,77.1054,94.8076,49.6141,56.2403
2208,广日股份,21.7148,21.6129,22.493,22.0754,22.3061,23.2567,23.1089,23.2433,20.0025,19.8118,18.2774,18.2723,13.1664,14.2554,13.7511,14.6346,12.2134,14.0745,13.8173,14.0901,12.1344,13.5072,14.2
2210,张江高科,38.237,34.7775,41.6939,31.4651,52.8067,48.2207,44.7039,38.8435,58.7836,52.2041,46.5449,39.5025,45.2646,46.9142,44.252,46.5055,57.7807,56.7548,55.9001,59.1151,31.3309,44.9331,48.847
2211,长江电力,45.3722,55.176,61.9074,59.5757,53.024,57.1724,62.4508,60.6902,46.2374,55.1991,61.3692,61.2065,47.9797,56.7434,62.6404,62.8907,51.4676,56.9959,64.6005,62.511,51.9611,56.0647,63.9138
2212,广西广电,41.0716,40.8666,38.3213,32.6245,36.4781,32.4175,32.0196,25.7016,25.9094,25.8395,25.9891,21.9365,20.6384,20.667,20.7368,20.2911,17.3106,19.1817,16.5772,16.7983,19.8137,18.2383,17.5166
2224,重庆建工,8.8563,8.8602,8.1884,8.287,7.6026,6.62,6.0014,5.859,5.0806,5.1071,4.9785,4.8355,5.1281,4.8683,4.7165,4.9478,4.7647,4.9216,4.7717,4.3472,5.3768,4.4864,4.213
2226,江苏有线,38.4332,36.8358,37.2895,36.6853,37.2295,36.6148,37.8233,35.921,32.3695,31.6582,32.5032,30.7349,28.4548,29.5962,29.1988,27.5618,23.2015,26.9673,26.7961,25.0011,18.4157,22.6616,24.646
2227,渤海汽车,25.0698,23.214,22.2005,22.3218,24.2611,24.2989,25.0109,24.1224,20.2951,21.0994,20.6162,20.8667,18.1188,18.407,15.8157,14.5433,12.8856,12.9841,12.2391,13.1127,14.6402,14.1274,13.9724
2228,国投中鲁,19.6086,21.846,20.5259,20.8182,19.0369,20.2121,20.254,19.9564,23.2454,23.8182,23.2153,21.0793,22.8074,22.8454,22.7595,26.027,29.0556,28.4706,25.0909,19.9861,19.1196,19.1522,20.5328
2230,岳阳林纸,13.2412,12.2706,11.6234,13.5892,18.714,16.0021,16.4905,16.785999999999998,21.3659,23.1295,22.4489,23.8687,23.2212,24.4724,22.8299,20.7894,10.808,14.6805,16.5296,18.9089,21.8931,19.3297,19.0006
2231,福成股份,37.6438,36.9858,41.9072,40.913,38.6972,40.156,39.5066,39.9531,35.0902,36.9348,36.775,36.5715,32.1588,34.3713,35.0301,34.5144,33.2364,34.9081,33.7537,33.8948,28.4575,30.7922,31.2027
2232,博汇纸业,12.5634,12.9716,12.9777,11.8774,12.3518,13.0975,13.552,14.6154,24.5024,25.2857,24.0034,24.0284,28.0847,23.3422,20.2832,16.0398,15.2285,14.7687,13.4105,14.5821,21.6602,17.544,18.2587
2233,郴电国际,16.1026,18.9025,18.6075,17.0255,14.2319,17.9361,16.9269,16.9243,15.5106,17.5137,17.1257,15.5445,13.1928,15.0747,15.9605,15.5317,13.0935,14.7146,14.8111,14.5218,13.5153,15.22,15.0052
2234,健民集团,25.1132,22.5665,24.1608,20.8053,22.076,23.197,23.6196,24.1021,28.2025,23.0027,24.8925,27.49,42.1854,39.5098,38.6667,34.8544,40.2236,40.0244,37.3988,39.9389,44.0005,41.5017,44.99
2235,*ST宜生,33.9252,35.1271,36.718,32.7517,37.459,36.553,35.821,36.0891,39.7148,37.8881,34.9662,34.207,39.7764,34.6419,33.8617,32.746,30.0863,35.3441,35.6413,29.9489,26.7707,20.5603,16.1451
2239,广安爱众,29.3997,37.381,38.3544,37.2033,27.922,35.6353,33.8338,31.0831,27.1518,33.0781,32.6304,32.1238,25.3101,32.2621,32.3454,31.2249,24.6459,31.5014,29.8811,33.2165,23.6,29.0988,30.3251
2240,北矿科技,25.3264,20.1599,20.5228,27.035,28.9237,30.7288,29.1411,30.3456,28.7771,29.8066,29.7887,30.0865,27.0359,28.2407,28.6214,27.3073,24.5226,24.7965,25.0083,24.8603,26.8715,27.3997,27.0606
2241,惠而浦,32.3529,32.6577,32.9288,33.5656,34.1254,33.1791,32.1572,29.7024,28.1926,20.5188,19.2837,20.6116,24.0045,23.0485,23.2275,23.6129,22.782,22.5552,21.6537,21.3933,13.7034,17.6275,18.2289
2242,淮北矿业,40.7904,39.0285,37.2762,42.3999,39.3365,43.63800000000001,43.784,43.7618,35.2402,39.5279,38.4472,40.9321,32.0289,38.6206,17.6239,20.3464,20.3069,16.7972,16.4777,16.5316,15.1253,13.8414,14.377
2243,赤峰黄金,20.931,33.0197,29.0446,33.5081,27.1687,30.0332,32.0455,34.783,21.4875,23.3979,22.7856,24.5224,16.0122,16.5754,17.829,19.5024,13.9784,25.0895,23.4597,20.1125,24.7739,28.2984,32.7955
2244,宝丰能源,31.3712,34.2542,37.905,34.8388,35.4489,32.9583,40.0622,40.4778,41.0081,39.9746,41.5933,43.2241,45.9385,43.1182,44.7702,46.8971,45.2606,43.3391,44.544,43.9527,36.001,40.1913,42.6476
2245,四创电子,16.8643,18.9329,16.3012,14.4748,20.331,13.6943,11.6368,12.2504,15.3471,15.5421,15.3628,13.6071,12.9088,13.776,11.4417,14.948,17.6294,16.2876,16.0739,18.3811,30.689,25.1725,21.196
2246,贵绳股份,15.1829,13.5696,13.8576,14.8238,19.1547,16.9949,16.2147,16.3112,14.1834,13.1402,12.818,13.2594,12.7843,11.7658,12.2627,14.1449,11.8299,12.2685,12.1841,16.4923,11.1125,14.5571,14.9853
2247,开滦股份,6.976,6.4203,5.0646,5.9928,10.7915,12.4752,14.5141,15.0232,10.7361,10.3176,9.9076,11.0107,14.3326,14.784,15.5705,16.4236,15.5612,15.509,15.6228,15.1829,16.48,15.9749,15.9804
2249,九州通,7.386,7.3523,7.1893,7.5718,7.0569,7.4355,7.2787,7.8370000000000015,7.4981,8.097999999999999,8.2029,8.4354,7.7783,8.1013,8.1531,8.6326,7.7810000000000015,8.3795,8.2192,8.7464,8.1423,9.6028,9.111
2251,招商证券,56.3876,58.6722,57.8712,53.6791,56.049,54.1321,56.4562,54.6089,57.365,52.9931,53.8851,53.2022,51.094,46.0902,48.2019,48.0565,57.8135,50.9343,45.7885,47.0065,47.1181,46.1725,49.4711
2252,唐山港,41.663,40.9376,40.5796,40.6377,34.4235,35.6609,30.6548,37.2073,36.0807,38.5673,37.2284,27.2312,27.4702,22.6418,20.062,20.7222,23.0257,19.6195,19.5176,21.6405,29.3713,30.3193,29.0286
2253,晋控煤业,36.419,34.2529,34.322,35.6098,30.7617,42.3924,48.4447,48.9942,58.8907,59.7195,59.3489,53.7471,60.3236,58.3015,56.3284,51.5736,51.8263,54.8065,53.9506,55.291,55.1064,52.0944,53.3217
2254,晋亿实业,18.515,15.8016,16.6087,15.9718,19.2981,21.9624,21.4496,22.238000000000003,26.3067,27.8345,24.0413,20.274,18.0523,18.801,19.3434,20.8937,25.233,22.7375,22.796,21.5134,14.7206,20.2044,22.049
2255,柳钢股份,1.5741,1.3827,1.3634,2.9748,6.1313,5.5788,5.2377,5.3084,4.3927,3.7512,6.3087,8.9669,12.5116,13.1324,14.0363,14.3945,6.8151,10.2626,9.0534,9.7622,6.1626,7.6813,7.4335
2256,大秦铁路,34.7959,33.4409,34.519,29.6069,22.0134,18.0816,16.6218,17.1941,29.5664,32.3662,31.5907,27.8433,26.1926,25.4685,24.7927,24.8164,26.2073,26.2619,25.4642,22.7895,18.8572,20.6904,21.2251
2257,金陵饭店,57.6026,63.6235,63.2294,61.4597,59.2642,63.4677,62.2682,60.3799,58.2504,62.91,61.6691,59.7376,60.3051,64.4425,62.70399999999999,59.8909,50.8548,55.6367,53.4058,55.9236,37.067,44.9429,47.1256
2258,南京银行,43.1727,42.2246,40.0069,39.3272,36.1131,39.2344,39.6026,39.4865,49.2395,51.0688,49.4719,47.9015,53.1274,53.5781,50.3477,46.3831,44.8153,50.7581,49.0363,46.0461,44.3387,49.7057,49.246
2259,文峰股份,19.7166,19.4179,19.3814,18.9109,18.0647,18.7781,18.6433,18.9865,19.1378,19.5495,19.5984,19.6334,19.4858,20.1069,19.8894,19.8698,20.272,20.0705,19.9604,19.8917,46.7975,45.8683,45.3381
2261,宝泰隆,19.2812,14.0792,15.8641,18.1179,17.0337,18.3932,23.0581,27.1904,23.1703,26.6205,27.037,24.6585,26.1618,26.2124,26.8581,27.0748,19.2658,16.2843,15.0883,15.2019,13.443,15.3593,16.0943
2262,隆基股份,21.5048,20.8716,22.4516,20.368,24.1616,25.8866,26.2014,27.4844,31.3284,35.113,34.9948,32.2721,21.9145,22.6207,22.2079,22.2485,23.5378,26.2234,27.6269,28.9022,31.8651,29.2333,27.8382
2263,陕西黑猫,8.9494,7.4602,7.7085,2.7264,9.9452,9.1809,12.9695,15.4921,8.0365,8.671,9.5639,11.425,13.0305,11.1573,11.4324,13.3336,9.9863,8.0139,9.0856,9.2191,4.8468,4.3469,8.2417
2264,节能风电,54.4998,55.346,50.4198,48.0968,50.682,50.9124,45.1988,44.9887,52.2396,53.275,50.135,51.0938,59.7692,56.7826,54.9731,53.342,49.1419,53.3061,51.6635,52.4039,52.5102,55.7292,54.5947
2265,宁波港,24.2606,24.6296,25.3996,24.5967,20.902,22.4279,25.1656,24.8675,29.8597,29.7786,27.4944,25.5537,25.3195,25.975,25.6543,24.502,26.2007,26.6611,26.7941,23.602,30.7806,33.4374,35.4114
2266,华钰矿业,49.3513,59.6476,60.3063,57.2757,52.3894,60.3528,63.8991,67.2639,73.7046,70.7977,65.1187,60.7285,35.1507,40.1278,41.9011,43.6664,52.3964,46.6622,32.7804,24.3046,5.8305,5.9696,9.8926
2274,中铝国际,6.9428,10.6925,8.2379,11.4142,9.2729,10.1451,9.5398,10.8607,7.8062,9.1777,8.328,9.3769,7.5924,9.1226,8.5584,9.7359,8.0899,9.0404,9.0203,10.5606,7.4707,9.3459,8.8541
2275,中国神华,39.7735,39.3641,38.5307,37.6362,40.3127,40.7759,41.1416,39.5125,41.8591,41.9829,41.6901,42.1731,40.1023,41.4209,41.4929,41.1203,41.9954,42.475,42.2566,40.7147,40.7522,42.325,42.1263
2276,中南传媒,43.0521,42.6778,42.6774,41.0966,45.6898,43.8027,43.614,41.0752,45.3565,43.9607,43.2013,38.9582,46.0539,41.5499,41.4957,38.7219,44.1789,42.5987,42.7984,40.0011,46.6843,45.521,42.5673
2278,昊华能源,18.1419,18.7294,16.6248,13.6951,11.9085,17.1667,21.8066,23.6039,38.5965,40.0164,41.1708,45.6897,52.2469,54.1025,55.9267,54.4167,56.4003,55.3786,52.4235,53.932,48.8071,50.4648,51.0159
2279,ST华鼎,11.1164,10.6058,7.7827,7.5607,3.055,6.9758,9.9953,12.5722,17.2896,8.4079,10.2354,11.9438,11.5862,22.5713,24.3068,26.017,33.7858,29.4463,29.0183,29.5074,36.2099,37.05,38.396
2280,三江购物,18.9612,19.1903,19.6418,19.8424,20.0758,20.4407,20.909,21.3361,22.6476,23.0474,23.4131,23.6588,24.0632,23.8577,23.9248,24.0273,23.6562,24.6958,24.5135,24.4737,24.4733,23.7084,24.0828
2284,中国化学,9.3798,11.1388,12.3242,13.7509,13.1432,12.7824,13.2627,14.0169,13.1512,13.7584,13.726,15.3164,13.0123,11.9299,10.9354,11.636,11.6476,12.2949,11.4741,10.7985,11.1616,11.8824,11.6403
2285,四方股份,43.026,43.4263,42.0032,40.4244,41.8014,40.7227,40.7478,40.0271,41.2651,40.1169,40.8735,41.4524,45.1273,43.666,43.6628,42.5705,39.0999,42.4694,43.6843,41.4395,40.7003,36.4429,36.2125
2286,深圳燃气,23.5103,23.0362,22.7889,23.4758,27.5023,27.3797,28.1973,25.4497,24.3379,23.0737,22.8249,20.726,20.0668,21.7266,20.8795,20.9549,20.347,20.3927,21.6636,21.5228,23.0317,22.4786,25.0284
2287,新城控股,28.0004,23.9426,22.8039,26.8085,16.1371,25.9946,24.1852,27.8703,38.8681,36.227,37.3826,35.559,36.4057,38.3521,38.5837,36.6873,38.4074,37.4701,36.5909,32.6449,39.052,26.0551,24.0228
2288,重庆水务,42.3441,48.135,50.5194,45.3432,46.2147,47.7953,47.0344,37.5874,41.5789,46.0336,47.5123,46.1051,43.3925,44.5822,45.6336,41.768,38.7852,43.2923,44.3652,42.019,35.3937,41.4688,47.0263
2289,兴业银行,55.9242,49.0589,46.3927,40.6938,49.2998,44.0373,44.7269,40.3553,57.3583,53.94600000000001,52.6436,46.3033,57.1805,51.9193,49.7239,42.9056,47.4096,44.3047,45.1269,40.9612,48.056,36.3748,38.2243
2290,北京银行,59.3224,59.3596,54.1245,47.7212,52.1335,53.7132,51.2508,47.0562,50.0,52.6153,49.7578,45.4094,50.6707,52.0646,47.9923,42.5101,44.11,48.81800000000001,45.7357,40.1575,43.8491,40.4852,39.6309
2291,杭齿前进,20.7693,20.5354,19.4424,20.4148,19.1186,19.8432,19.8232,22.7114,21.007,24.6842,24.0884,25.5983,22.8825,24.959,25.105,26.9551,23.5227,24.1263,24.2309,25.576,23.4731,22.5358,24.0515
2292,中国西电,25.1549,25.905,26.8159,26.5153,31.9875,29.7671,29.2871,29.3737,35.3184,31.445,29.4028,28.2822,30.1788,26.1452,25.0851,24.5478,22.589,19.2971,20.8623,21.7491,21.0314,16.6424,17.3747
2293,中国铁建,10.4179,10.9561,10.9853,11.4535,10.579,10.2456,9.7721,9.2082,9.2203,8.8423,8.797,9.2399,9.9093,9.6952,9.9862,9.7808,9.9824,9.7951,9.7611,9.6438,8.7874,9.1054,8.7826
2294,东兴证券,62.642,57.7141,53.0923,47.2046,52.8597,57.4317,55.8845,45.7374,50.5257,48.6876,46.8344,42.0335,49.2626,46.24800000000001,41.8964,35.9248,61.5778,51.2252,44.6851,35.2336,53.8608,41.2481,40.6539
2295,江南水务,50.4208,56.4445,58.5188,57.7649,49.556,53.465,54.6618,54.0005,44.1955,48.3417,49.0262,46.7396,43.7187,46.7735,48.488,49.3743,50.1873,52.895,53.8994,54.2056,49.308,50.6663,53.0554
2296,东材科技,28.9656,25.4478,23.9613,22.6013,23.3609,20.8035,21.2558,20.8332,23.7869,22.3452,20.9871,20.3643,15.9597,16.992,17.1883,16.9176,15.6408,19.9641,20.4122,21.341,24.0421,25.0036,23.4883
2297,国泰君安,55.907,61.5157,57.4106,57.7974,55.3428,53.9869,55.1154,54.6057,58.2459,53.7264,54.7477,56.5414,50.5397,47.4485,43.8335,40.8835,62.4169,48.8765,43.2788,38.2625,40.3763,46.875,47.3613
2298,君正集团,26.8384,32.0295,34.1099,34.51,41.4329,39.9317,39.7405,43.147,40.3669,39.8029,41.6161,41.5929,44.8455,44.3463,43.7404,44.6755,40.8465,42.1942,42.7095,40.6448,30.4055,31.159,32.5498
2299,林洋能源,33.8899,33.4185,34.3193,33.0808,30.4753,29.3688,31.0859,30.8913,37.6265,39.0838,38.7005,36.8974,44.5131,43.4996,41.8551,37.8221,45.1527,46.146,48.0221,45.1897,42.179,35.7689,37.9035
2300,陕西煤业,26.2604,29.0276,28.5942,32.2037,37.599,35.2406,43.3931,43.3888,55.7249,54.451,54.2251,55.403,54.7109,54.6781,52.4508,48.6908,44.2784,43.9409,43.717,40.9338,33.0236,33.7136,32.7911
2301,广州港,36.7171,36.0448,34.4001,30.8662,29.4522,30.3271,25.8615,25.4858,25.3842,25.0548,26.4952,24.9238,25.033,26.0447,25.9796,25.2254,25.1062,24.8167,23.4333,22.9205,23.0781,23.139,23.0309
2303,农业银行,49.5077,48.4426,48.0792,43.4325,49.8993,50.0179,49.1014,44.385,45.6829,47.6799,47.082,43.825,45.0281,45.9974,45.6185,41.801,42.9166,44.8723,45.6214,42.4547,43.6162,39.1135,40.1823
2304,骆驼股份,18.8216,20.8732,21.0571,20.7767,23.563,24.1232,22.8493,22.8125,20.5363,19.9195,20.1543,20.6061,20.4677,20.8202,19.1411,18.5664,16.1376,17.4799,17.4679,17.8233,20.0102,19.4454,19.6003
2305,中国平安,19.0702,17.587,17.0628,14.9917,12.9888,14.8108,15.0206,13.1051,12.2943,14.1248,15.1631,15.1264,12.7475,16.2157,16.3052,16.7212,16.74,18.2108,18.0479,15.8297,11.4187,14.4494,15.0098
2306,交通银行,49.5334,49.6061,45.8511,44.2206,43.9741,46.7432,45.386,44.1933,43.6877,45.5183,43.6874,42.3818,47.449,46.5813,42.1321,40.6858,39.4783,41.5925,39.1712,37.9177,37.486,31.4322,30.9703
2307,新华保险,7.0907,8.5445,8.5161,7.1182,3.9047,4.7752,5.1407,4.4228,6.2025,6.45,6.0219,5.2043,7.849,9.3081,8.3436,6.8854,8.157,10.9573,9.2953,7.6109,8.1895,7.8333,7.1213
2308,百隆东方,19.56,20.8629,19.6861,18.2535,21.9256,20.165,18.5645,17.3377,18.1275,18.3714,18.1449,17.5128,18.2632,17.7744,18.2001,19.4708,15.722,18.0159,17.2843,15.681,14.7532,10.3151,10.1895
2310,三六零,26.3691,29.4132,30.144,30.4656,33.4741,33.0219,32.3882,31.4939,29.3367,28.9389,29.4833,73.0701,70.7187,70.8802,69.9004,69.5515,66.8394,66.2932,65.0733,65.3549,58.5973,59.2691,61.4587
2311,绿城水务,47.5568,51.4266,51.683,48.8438,48.9498,47.4022,48.6275,46.2001,46.6374,46.6443,47.8434,45.1232,45.0007,47.2764,46.462,43.4527,42.8494,43.9144,40.4746,39.8413,44.8353,43.6861,44.0744
2312,陕鼓动力,28.3993,26.9531,26.1695,25.4199,25.2469,26.379,25.9297,23.7042,22.071,23.2605,23.4267,20.9537,25.6853,21.2428,22.6123,22.0384,22.1381,23.859,23.0857,21.6377,20.6076,19.9933,20.6707
2313,兴业证券,56.2705,57.8758,55.019,50.8289,39.5851,40.7058,44.9282,38.331,43.4462,42.1023,41.9251,35.702,41.2016,37.9044,30.8003,10.2485,42.0479,29.0882,25.2245,18.6718,11.9934,28.9059,34.7545
2314,中国中铁,10.3985,10.6612,10.6249,10.7242,10.4991,8.8802,9.0191,8.5878,8.9101,9.247,9.1218,9.3757,8.9859,9.9866,9.8068,9.8999,9.7965,9.8482,9.8087,9.7667,9.2225,9.1626,8.9825
2315,东风股份,50.69,49.2658,49.8715,50.0665,46.5756,44.3019,45.0624,44.7759,43.4314,41.8931,42.0108,42.0368,42.6869,38.3004,38.6728,38.6298,45.1024,40.4945,40.208,40.6272,40.4731,37.9895,37.7301
2316,东吴证券,59.3191,62.7161,59.43,54.5249,45.041,45.0929,49.878,41.7131,42.4043,29.4794,35.0777,26.0958,10.4135,2.9542,10.3182,9.1927,54.043,37.8127,32.1921,26.0446,38.6379,37.0839,36.8696
2317,三星医疗,34.3379,32.5891,32.9807,33.081,31.8641,33.3423,33.3904,32.8601,30.8116,32.9785,32.7879,33.5551,30.7759,31.7037,30.4986,29.2284,29.4481,29.8832,30.5286,29.1186,28.6568,29.7587,30.8049
2319,会稽山,50.9912,45.1315,43.4419,44.1852,52.562,44.8057,42.8367,43.1852,49.8639,42.5702,41.3734,43.6027,50.4177,43.1243,41.937,44.5651,49.5948,41.6528,40.1555,44.6032,47.1152,42.2847,40.6053
2320,北辰实业,45.2222,47.0799,47.4711,42.7344,36.9945,37.8687,34.6919,31.869,31.9724,28.9715,32.1384,32.8795,39.0077,39.3335,37.229,33.4856,41.952,42.9316,43.0361,35.8702,37.4837,40.2593,39.0775
2321,中国铝业,5.4138,5.9319,4.9055,3.4734,7.2507,7.9045,6.7998,7.5347,7.7184,7.0058,7.7267,8.3128,7.6721,7.9564,8.4632,8.8385,7.3929,7.837999999999999,7.335,7.2698,6.5724,7.2472,7.7306
2323,中国太保,9.5157,11.5743,10.7216,9.7815,3.8242,6.1518,6.0115,6.0192,2.6291,5.4067,6.0566,6.5736,4.9888,6.6958,7.1221,7.9735,5.8429,6.5821,7.3879,7.2809,7.8438,7.4953,7.0657
2324,上海医药,12.5911,12.3341,12.0182,12.132,12.1047,12.0808,11.901,11.7864,12.3812,12.5545,12.5007,12.7817,15.0001,14.428,14.1279,14.183,14.3546,14.3541,13.9925,14.3725,15.4582,15.0405,14.3728
2325,中信重工,23.4471,31.7011,29.203000000000007,27.3565,19.8984,25.286,16.1146,2.2353,19.8695,21.5082,23.0288,27.0434,25.2357,25.8127,24.623,24.455,29.0766,25.0134,26.1211,26.2516,24.4725,24.2648,23.0325
2326,广电电气,29.009,24.8439,23.0643,23.4032,23.3805,22.9675,21.6113,21.5026,24.8069,23.3526,23.1907,23.9668,26.1107,25.0425,26.132,22.3244,26.0213,26.4094,27.0303,25.666,25.1587,31.7578,32.0849
2327,中国中冶,12.1557,13.0079,12.3312,13.1171,11.7243,13.0007,12.3283,12.8384,11.9758,13.0179,12.873,13.0933,12.6474,12.268,12.3427,12.5762,12.7047,11.0012,12.003,11.632,11.5153,10.7498,10.8095
2328,中国人寿,8.3802,12.3868,10.4935,8.998,2.7734,3.9138,3.8515,4.3756,2.7807,3.9796,5.9647,6.4119,6.7831,5.3083,4.6879,2.2216,10.6772,8.5204,9.9469,8.0506,6.2557,6.9392,7.8273
2329,长城汽车,26.5705,26.9063,26.1772,25.1343,25.2172,25.7286,25.0122,24.4642,21.7373,19.3895,18.0674,18.4341,20.4426,19.8988,18.2253,16.686,13.7237,13.6505,15.3169,16.2169,9.3313,14.7166,16.5101
2331,旗滨集团,21.6335,18.7368,18.0778,17.9984,21.2736,20.6261,26.3585,29.339,33.7971,33.1463,33.0213,32.0576,33.8598,31.4005,30.2417,28.791,24.3929,26.3717,28.1443,29.4399,34.085,29.5383,35.0515
2332,平煤股份,15.4637,8.1685,5.3922,8.9612,16.6695,17.9342,17.1833,19.5195,19.1874,19.8023,19.5744,21.4464,16.9698,18.7432,19.1954,19.8099,20.3794,19.3449,19.882,20.7124,19.2662,24.5832,26.0401
2333,滨化股份,23.2233,23.7902,22.5834,25.3118,20.3063,20.7054,21.7974,23.7569,24.5394,26.218000000000004,26.7758,29.3827,29.4599,29.6334,28.6607,27.9811,25.5718,24.2047,23.8245,25.5248,18.6035,16.5704,20.8891
2334,拓普集团,27.661,28.6385,28.3922,28.8079,30.5475,31.0184,30.2313,31.2411,30.1232,29.9076,29.2378,29.0273,29.0768,27.9865,27.9645,26.8879,26.2802,26.0263,26.1476,26.2917,27.3605,25.9728,26.0354
2335,上海电气,19.7827,19.5743,19.5295,21.3919,20.0668,20.2943,20.6757,21.6781,23.5037,21.9929,22.1889,22.8101,20.7178,19.4842,20.0062,20.7615,19.1262,19.0814,18.4131,18.4566,23.5144,19.1776,17.7547
2336,中国中车,21.7437,21.8232,22.1289,20.2102,23.1874,23.0932,22.523000000000003,20.7892,22.0793,22.034,22.5435,22.6811,22.7259,23.2582,22.9056,22.1636,22.0718,22.4684,22.5485,23.0823,21.3533,21.2854,21.957
2337,光大证券,61.1354,65.2762,62.2615,58.8059,43.6852,42.9033,45.1851,41.5851,31.6875,41.1485,45.2463,41.3737,43.9582,33.3272,28.4462,22.3466,53.0261,43.3479,40.5339,28.2993,53.2229,47.487,42.978
2338,蓝科高新,23.5024,23.2687,25.3381,25.7223,20.7993,24.9145,25.0712,20.2237,35.5867,32.7155,31.0669,18.6262,33.9987,18.4312,10.3612,12.5404,12.6117,21.9704,23.3084,20.3229,26.5648,21.6276,19.5779
2339,星宇股份,21.862,22.7999,22.8939,23.4565,23.1579,22.0732,21.7454,20.9788,21.0518,21.9829,21.9917,21.57,21.0989,21.6431,21.3607,22.5564,23.2836,23.4508,23.7215,24.0344,21.7686,24.9272,26.5152
2340,中国交建,13.7311,13.066,13.5124,15.2013,13.7397,12.788,13.0467,14.9021,13.3585,13.7724,13.4079,13.9668,12.595999999999998,13.8659,13.1778,13.4865,12.4618,11.8776,11.8218,12.7595,12.0885,11.6848,12.4834
2341,皖新传媒,26.0138,22.6529,22.6087,21.7779,25.8135,22.1143,21.1363,19.9919,24.2767,20.7081,19.9887,18.3216,20.152,19.4952,18.7824,18.05,20.8744,21.0946,21.7085,20.6373,24.1479,22.7531,22.608
2342,光大银行,49.4767,47.1584,45.1283,42.1215,47.243,46.0271,45.3854,42.4695,48.3747,47.4878,47.9205,44.1818,43.7145,41.3892,40.3774,37.1812,34.7487,36.9464,37.2207,34.1106,35.1481,30.6113,33.1077
2343,美凯龙,72.1822,75.4156,75.6439,75.5803,73.4815,74.3865,73.3908,72.3109,71.1257,72.8914,69.8905,71.1375,70.5837,69.3271,67.9945,66.1954,70.9354,66.9663,67.0716,65.1738,62.9922,66.8915,65.8583
2344,中国石油,24.2046,25.2881,24.5961,24.6321,22.3173,23.2946,22.6462,23.5757,20.6156,20.3669,20.8587,21.4121,20.6082,21.4673,22.4034,22.4851,20.5351,21.0085,20.2985,20.4388,16.4128,17.0984,18.4011
2345,招商轮船,30.7692,35.8878,36.7424,38.2972,45.879,44.8575,40.7075,39.0846,34.8656,28.9171,24.8057,23.8159,10.6106,10.3868,13.0665,17.7208,17.2268,16.2671,16.116,22.5798,31.6525,34.7205,31.1706
2346,正泰电器,33.5293,33.8627,34.222,34.8536,33.5778,34.1685,33.5047,29.9096,28.3903,29.5592,29.9383,29.3198,26.9542,29.4403,29.7678,29.668000000000006,26.8924,28.1224,29.4065,29.17,27.835,31.3297,32.1491
2347,江河集团,12.2312,14.0815,14.4362,14.5827,14.0731,11.8761,12.8431,13.9357,14.1985,15.6225,14.3426,15.116,14.7125,16.8755,16.9395,18.4558,17.1066,17.4984,17.0522,18.4462,15.7125,16.6698,16.6681
